"350190550","CZÊSTOCHOWA","2012","01","01",3.0,"",-3.3,"",-.1,"",-4.7,"",.4,"","W",1,"",.0,"9",.7,"",.1,"",.0,"9",.0,"9",.0,"9",.0,"9",10.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",1,"",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","02",8.5,"",2.5,"",5.5,"",2.1,"",.8,"","W",0,"9",.0,"9",.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","03",7.1,"",3.8,"",5.1,"",2.4,"",.0,"9","",0,"9",.0,"9",4.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","",0,"9",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","04",6.6,"",1.1,"",4.1,"",-.1,"",4.0,"","S",0,"9",.0,"9",.0,"9",2.5,"",.1,"",.0,"9",.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.3,"",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","05",3.6,"",.7,"",2.2,"",-.1,"",6.7,"","S",1,"",.0,"9",.0,"",1.1,"",2.5,"",3.8,"",.0,"9",.0,"9",5.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","R",0,"9",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","06",3.8,"",.2,"",1.6,"",-.1,"",4.3,"","S",1,"",.0,"9",.0,"9",10.7,"",.8,"",.0,"9",.0,"9",.0,"9",10.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","R",0,"9",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","07",3.0,"",-1.1,"",.8,"",-1.8,"",4.5,"","S",0,"9",.0,"9",.4,"",.0,"9",.6,"",.0,"9",.0,"9",.0,"9",3.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1.7,"",0,"",0,"","Z",1,"",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","08",3.4,"",.1,"",2.0,"",-.1,"",1.8,"","W",1,"",.0,"9",.0,"9",4.2,"",.0,"9",.0,"9",.0,"9",.0,"9",5.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","R",0,"9",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","09",2.6,"",.2,"",1.3,"",-.1,"",6.3,"","S",0,"9",.0,"9",.0,"9",.7,"",.6,"",.3,"",.0,"9",.0,"9",5.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"350190550","CZÊSTOCHOWA","2012","01","10",3.3,"",.0,"",1.4,"",-.1,"",2.5,"","S",4,"",.0,"9",.0,"9",6.3,"",.8,"",.0,"9",.0,"9",.0,"9",11.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","R",0,"9",0,"9",0,"8"
