"354160115","USTKA","2005","01","01",7.1,"",4.4,"",3.7,"",7.0,"",88.0,"",1015.8,"",1017.2,"",.0,"",1.9,""
"354160115","USTKA","2005","01","02",7.3,"",9.8,"",4.1,"",6.6,"",80.1,"",1001.6,"",1002.9,"",.5,"",1.3,""
"354160115","USTKA","2005","01","03",5.8,"",12.0,"",4.4,"",6.4,"",76.3,"",1007.1,"",1008.4,"",.0,"",5.1,""
"354160115","USTKA","2005","01","04",8.0,"",10.5,"",5.7,"",8.4,"",91.3,"",1007.1,"",1008.4,"",2.6,"",.1,""
"354160115","USTKA","2005","01","05",5.5,"",10.3,"",5.4,"",7.5,"",84.5,"",1012.5,"",1013.9,"",.0,"",.0,""
"354160115","USTKA","2005","01","06",4.5,"",7.8,"",4.7,"",7.1,"",83.0,"",1013.7,"",1015.1,"",1.4,"",.1,""
"354160115","USTKA","2005","01","07",8.0,"",11.4,"",8.0,"",8.6,"",80.1,"",1011.9,"",1013.2,"",.0,"",.0,""
"354160115","USTKA","2005","01","08",5.8,"",10.8,"",9.9,"",8.0,"",65.5,"",1003.4,"",1004.7,"",.0,"",.0,""
"354160115","USTKA","2005","01","09",5.6,"",12.6,"",5.9,"",6.7,"",72.4,"",1009.0,"",1010.3,"",1.4,"",.0,""
"354160115","USTKA","2005","01","10",6.9,"",9.8,"",9.7,"",8.9,"",73.5,"",1012.7,"",1014.0,"",2.3,"",.0,""
"354160115","USTKA","2005","01","11",5.9,"",7.4,"",8.9,"",9.1,"",79.6,"",1016.9,"",1018.2,"",.0,"",.0,""
"354160115","USTKA","2005","01","12",4.9,"",6.3,"",7.0,"",8.5,"",84.9,"",1014.8,"",1016.1,"",.7,"",.0,""
"354160115","USTKA","2005","01","13",4.9,"",8.8,"",5.0,"",6.7,"",76.6,"",1011.8,"",1013.1,"",.1,"",.0,""
"354160115","USTKA","2005","01","14",3.4,"",8.5,"",4.5,"",7.0,"",83.5,"",1017.8,"",1019.2,"",.0,"",.0,""
"354160115","USTKA","2005","01","15",1.6,"",3.0,"",1.9,"",5.7,"",81.0,"",1028.3,"",1029.7,"",.0,"",.0,""
"354160115","USTKA","2005","01","16",2.6,"",4.5,"",-.2,"",5.1,"",84.0,"",1026.9,"",1028.3,"",.0,"",.0,""
"354160115","USTKA","2005","01","17",4.0,"",5.8,"",.6,"",5.0,"",77.9,"",1016.1,"",1017.5,"",.0,"",.0,""
"354160115","USTKA","2005","01","18",5.8,"",6.1,"",3.0,"",5.8,"",76.4,"",999.0,"",1000.3,"",.2,"",.5,""
"354160115","USTKA","2005","01","19",7.4,"",4.3,"",2.6,"",6.2,"",84.3,"",999.0,"",1000.3,"",1.1,"",.5,""
"354160115","USTKA","2005","01","20",7.1,"",8.4,"",3.2,"",6.5,"",84.3,"",984.7,"",986.0,"",4.5,"",.7,""
"354160115","USTKA","2005","01","21",6.6,"",13.0,"",3.3,"",6.0,"",78.1,"",980.7,"",982.0,"",.1,"",.0,""
"354160115","USTKA","2005","01","22",6.1,"",8.4,"",2.0,"",4.9,"",69.0,"",998.1,"",999.4,"",.0,"",.0,""
"354160115","USTKA","2005","01","23",5.8,"",7.8,"",1.5,"",4.9,"",71.4,"",1004.7,"",1006.1,"",.0,"",.9,""
"354160115","USTKA","2005","01","24",5.1,"",3.3,"",-.5,"",5.0,"",85.1,"",1009.6,"",1011.0,"",3.2,"",1.8,""
"354160115","USTKA","2005","01","25",3.4,"",2.6,"",-2.3,"",4.5,"",88.0,"",1020.5,"",1021.9,"",.0,"",.0,""
"354160115","USTKA","2005","01","26",3.0,"",2.3,"",-4.8,"",3.6,"",83.4,"",1025.4,"",1026.8,"",.0,"",.0,""
"354160115","USTKA","2005","01","27",6.0,"",2.8,"",-4.4,"",4.0,"",88.4,"",1014.7,"",1016.1,"",1.1,"",1.6,""
"354160115","USTKA","2005","01","28",5.8,"",2.5,"",-3.7,"",4.2,"",90.3,"",1012.0,"",1013.4,"",.3,"",.6,""
"354160115","USTKA","2005","01","29",6.4,"",4.5,"",-2.2,"",4.1,"",78.1,"",1018.6,"",1020.0,"",.0,"",.2,""
"354160115","USTKA","2005","01","30",6.6,"",5.0,"",-1.2,"",4.9,"",87.4,"",1018.2,"",1019.6,"",.0,"",1.0,""
"354160115","USTKA","2005","01","31",4.1,"",7.4,"",3.7,"",6.7,"",84.1,"",1004.1,"",1005.4,"",.5,"",.0,""
"354160115","USTKA","2005","02","01",1.5,"",7.0,"",2.6,"",5.6,"",75.8,"",1008.0,"",1009.4,"",.0,"",.0,""
"354160115","USTKA","2005","02","02",5.4,"",5.5,"",2.3,"",5.9,"",81.3,"",1014.5,"",1015.9,"",1.0,"",2.5,""
"354160115","USTKA","2005","02","03",3.8,"",3.5,"",1.6,"",5.9,"",85.9,"",1025.6,"",1027.0,"",.0,"",.0,""
"354160115","USTKA","2005","02","04",3.4,"",3.5,"",.7,"",5.3,"",81.9,"",1032.1,"",1033.5,"",.0,"",.0,""
"354160115","USTKA","2005","02","05",2.4,"",5.5,"",-2.5,"",4.1,"",79.6,"",1032.7,"",1034.1,"",.0,"",.0,""
"354160115","USTKA","2005","02","06",.0,"",3.6,"",-3.9,"",2.5,"",57.0,"",1035.3,"",1036.7,"",.0,"",.0,""
"354160115","USTKA","2005","02","07",.0,"",3.4,"",-4.5,"",2.0,"",48.3,"",1036.4,"",1037.8,"",.0,"",.0,""
"354160115","USTKA","2005","02","08",.0,"",4.3,"",-4.1,"",2.1,"",46.1,"",1034.3,"",1035.7,"",.0,"",.0,""
"354160115","USTKA","2005","02","09",.0,"",4.1,"",-3.1,"",2.5,"",53.1,"",1030.7,"",1032.1,"",.0,"",.0,""
"354160115","USTKA","2005","02","10",7.4,"",7.4,"",2.5,"",5.5,"",72.6,"",1016.8,"",1018.1,"",1.0,"",.0,""
"354160115","USTKA","2005","02","11",5.6,"",7.9,"",3.2,"",6.4,"",83.8,"",1011.9,"",1013.3,"",.1,"",.0,""
"354160115","USTKA","2005","02","12",6.0,"",5.3,"",.8,"",5.6,"",86.9,"",998.2,"",999.6,"",4.1,"",2.8,""
"354160115","USTKA","2005","02","13",7.8,"",8.9,"",.8,"",5.9,"",91.6,"",971.9,"",973.2,"",2.6,"",7.4,""
"354160115","USTKA","2005","02","14",7.3,"",5.4,"",.8,"",6.2,"",95.9,"",984.7,"",986.0,"",3.3,"",.0,""
"354160115","USTKA","2005","02","15",7.1,"",11.1,"",.6,"",5.5,"",85.9,"",1010.0,"",1011.4,"",.4,"",.0,""
"354160115","USTKA","2005","02","16",7.9,"",13.3,"",.3,"",5.2,"",83.6,"",1018.4,"",1019.8,"",.1,"",.1,""
"354160115","USTKA","2005","02","17",7.9,"",10.8,"",1.0,"",5.4,"",82.8,"",1018.6,"",1020.0,"",.0,"",.0,""
"354160115","USTKA","2005","02","18",7.3,"",5.3,"",-.8,"",4.2,"",72.4,"",1014.7,"",1016.1,"",.0,"",.1,""
"354160115","USTKA","2005","02","19",8.0,"",5.5,"",-1.9,"",4.3,"",81.8,"",1005.0,"",1006.4,"",.1,"",.0,""
"354160115","USTKA","2005","02","20",7.3,"",2.1,"",-.5,"",4.8,"",81.4,"",1007.8,"",1009.2,"",.0,"",.0,""
"354160115","USTKA","2005","02","21",6.6,"",4.1,"",-.5,"",4.4,"",74.6,"",1015.4,"",1016.8,"",.0,"",.0,""
"354160115","USTKA","2005","02","22",6.8,"",6.8,"",-1.5,"",4.3,"",78.3,"",1015.9,"",1017.3,"",.0,"",.0,""
"354160115","USTKA","2005","02","23",7.6,"",8.9,"",.8,"",5.5,"",84.3,"",1013.0,"",1014.4,"",.1,"",.6,""
"354160115","USTKA","2005","02","24",7.4,"",4.4,"",1.2,"",5.8,"",87.8,"",1015.9,"",1017.3,"",.0,"",.0,""
"354160115","USTKA","2005","02","25",7.3,"",5.0,"",.4,"",5.1,"",81.3,"",1015.3,"",1016.7,"",.0,"",.3,""
"354160115","USTKA","2005","02","26",6.0,"",11.3,"",-.5,"",4.3,"",71.8,"",1011.8,"",1013.2,"",1.2,"",.3,""
"354160115","USTKA","2005","02","27",5.9,"",11.8,"",-3.3,"",3.7,"",78.1,"",1014.4,"",1015.8,"",2.8,"",1.2,""
"354160115","USTKA","2005","02","28",6.3,"",6.6,"",-3.0,"",3.4,"",69.4,"",1012.7,"",1014.1,"",.3,"",3.9,""
"354160115","USTKA","2005","03","01",7.6,"",5.1,"",-4.0,"",4.1,"",89.5,"",1003.7,"",1005.1,"",6.7,"",1.7,""
"354160115","USTKA","2005","03","02",8.0,"",3.3,"",-4.3,"",3.9,"",87.5,"",1004.3,"",1005.7,"",2.0,"",2.8,""
"354160115","USTKA","2005","03","03",7.6,"",3.4,"",-2.9,"",4.3,"",86.4,"",1009.8,"",1011.2,"",1.3,"",.0,""
"354160115","USTKA","2005","03","04",5.0,"",3.3,"",-2.6,"",3.4,"",68.1,"",1013.0,"",1014.4,"",.0,"",.3,""
"354160115","USTKA","2005","03","05",5.3,"",6.4,"",-4.4,"",3.9,"",85.3,"",1010.1,"",1011.5,"",.0,"",.4,""
"354160115","USTKA","2005","03","06",7.6,"",10.9,"",-1.0,"",4.9,"",85.3,"",1010.4,"",1011.8,"",1.5,"",.6,""
"354160115","USTKA","2005","03","07",7.5,"",6.5,"",.6,"",5.1,"",78.9,"",1007.2,"",1008.6,"",.0,"",.0,""
