X,Y,Kod_stacji,Nazwa_stacji,Wysokosc
17.9767643177823,50.1530200178281,"250170410",BABORÓW,"240"
19.4688302339697,50.2619806722055,"250199992",BOLESŁAW,"315"
17.7989443517367,50.051115132976,"250170430",BRANICE,"310"
18.8116768979358,50.5809013122384,"250180180",BRUSIEK,"260"
18.9988122106565,50.4715652797557,"250180250",BRYNICA,"283"
19.4154116476875,50.1406523587242,"250190370",CHRZANÓW,"280"
19.5735289743372,50.8881865160697,"250190040",CIELĘTNIKI,"230"
19.3364239049,50.2119175641225,"250190320",CIĘŻKOWICE,"285"
19.081821186321,50.3286056065803,"250190270",CZELADŹ,"280"
18.8089467398962,50.6960762184796,"250180140",DRONIOWICE,"270"
19.20666571152,50.1794838381032,"250190350",DZIEĆKOWICE,"245"
19.6033203814107,50.3614557451822,"250190260",GOLCZOWICE,"325"
19.0029522770874,50.6820875752364,"250190130",HUTKI,"310"
18.5793040056685,50.9184103926194,"250180020",KARMONKI NOWE,"247"
18.0102624553606,50.0822983131802,"250180530",KIETRZ,"220"
18.9241605673117,50.8930696189041,"250180040",KŁOBUCK,"245"
18.9196250057556,50.0669511526737,"250180550",KOBIÓR,"257"
19.3659441194277,50.7954350575492,"250190060",KOBYŁCZYCE,"260"
18.1468279945904,50.3459354425841,"250180320",KOŹLE,"170"
19.3703136685487,50.5452268437578,"250190170",KRĘCIWILK,"310"
18.6231253736442,50.5690762101677,"250180190",KRUPSKI MŁYN,"225"
18.6382042680326,50.2101682146007,"250180430",KRYWAŁD,"235"
18.8973991284045,50.3121701734978,"250180350",LIPINY,"285"
18.6152092633052,50.3420838916184,"250180330",ŁABĘDY,"208"
19.3840824713674,50.4307740465183,"250190220",ŁAZY,"350"
18.7665110209341,50.7776442119696,"250180080",ŁEBKI,"250"
18.655330020172,50.4430024746662,"250180260",ŁUBIE GÓRNE,"286"
19.262873451147,50.2587137056988,"250190310",MACZKI,"265"
18.76173551866,50.256038182182,"250180410",MAKOSZOWY,"215"
19.3613888900047,50.0569444410955,"250190420",MĘTKÓW,"230"
18.129859008764,50.1559745505494,"250180440",MODZURÓW,"270"
19.045217303953,50.2020744565255,"250190330",MURCKI,"320"
19.310856467801,50.9174870448976,"250190020",NIEZNANICE,"260"
18.6640216463649,50.8199514763718,"250180070",NIWKI,"237"
18.7597664227981,50.1365416212695,"250180480",ORZESZE,"270"
17.6741229817199,50.1806885347815,"250170380",PIELGRZYMÓW,"320"
19.2450983534163,50.4845414815825,"250190510",PIWOŃ,"300"
18.7982139409933,50.355441882222,"250180310",ROKITNICA,"290"
18.5324721218209,50.1029179891328,"250180510",RYBNIK,"225"
19.5873883156615,50.4224807317202,"250190230",RYCZÓW,"430"
18.4269613421896,50.060409139098,"250180540",RYDUŁTOWY,"295"
18.6698897682828,50.1357316175417,"250180470",STANOWICE,"260"
18.3412923061553,50.3038287583639,"250180370",STARA KUŹNIA,"195"
17.7722222199838,50.2700000010954,"250170360",ŚCIBORZYCE MAŁE,"245"
18.5359968538869,50.369466591538,"250180290",TACISZÓW,"200"
18.5132717815629,50.4595527748245,"250180240",TOSZEK,"240"
17.866946754262,50.0097972703382,"250170440",TURKÓW,"300"
18.4672287179277,50.2562397344253,"250180420",TWORÓG MAŁY,"206"
18.9829361611681,50.147725908446,"250180490",TYCHY,"265"
18.3531981361688,50.3872742136168,"250180280",UJAZD ŚLĄSKI,"185"
18.0364503045562,50.2988405816871,"250180360",URBANOWICE,"200"
17.8859654471634,50.116892529243,"250170420",WOJNOWICE,"250"
19.7512150894642,50.3841855752133,"250190240",WOLBROM,"370"
18.4804957762948,50.607855000077,"250180170",ZAWADZKIE,"210"
18.969351763298,50.549038872376,"250180210",ZIELONA,"280"
19.4298100126163,50.7056062029479,"250190090",ZŁOTY POTOK,"290"
18.440554483949,50.1456879132433,"250180450",ZWONOWICE,"255"
19.3803976865241,50.6398784303583,"250190140",ŻARKI,"380"
18.6867509740128,50.0523386804991,"250180560",ŻORY,"250"
18.6484119413493,49.7541211214683,"249180130",CIESZYN,"295"
18.9010845047776,49.6037032962876,"249180260",ISTEBNA-KUBALONKA,"780"
19.0023379164731,49.8067075910003,"349190600",BIELSKO-BIAŁA,"396"
19.0915425345567,50.8118369906952,"350190550",CZĘSTOCHOWA,"294"
19.0327412390273,50.2405675429762,"350190560",KATOWICE,"278"
18.1908524976884,50.0610468520725,"350180540",RACIBÓRZ,"206"
18.9192340528547,49.995612159582,"249180010",PSZCZYNA,"270"
18.8707609408239,49.7534848417746,"249180160",BRENNA,"350"
18.8612820479358,49.654780763321,"249180230",WISŁA,"430"
19.2352370271463,49.7079382227411,"249199992",ŻYWIEC,"420"
19.16,49.6502777810944,"249190330",NOWY DWÓR,"380"
19.0160526056155,49.5448198331635,"249190480",LALIKI,"680"
19.0946472753009,50.0841911938976,"250190380",BIERUŃ STARY,"255"
17.7948335849806,50.1818635833511,"250170390",GŁUBCZYCE,"290"
18.6775,50.7163888910968,"250180120",KOCHCICE,"256"
19.2352322182116,50.6009505661367,"250190160",LGOTA GÓRNA,"320"
19.6037236503844,50.2768817909223,"250190290",OLEWIN,"398"
18.5583773853087,50.0944621057688,"250180520",RYBNIK,"243"
18.1696901618505,50.2627658537308,"250180380",SUKOWICE,"180"
18.942402555596,50.4287941842306,"250180270",ŚWIERKLANIEC,"285"
19.2783333300037,50.3658333310961,"250190250",ZĄBKOWICE,"310"
19.1071804362488,49.7939819224114,"249190770",STRACONKA,"450"
18.903137025299,49.709826003862,"249180390",BRENNA-LEŚNICA,"426"
18.8921701562438,49.5688745424454,"249180410",ISTEBNA-WIEŚ,"578"
19.2510638072802,50.4832474635357,"250190180",PIWOŃ,"295"
18.4830563519533,50.154556092776,"250180590",RYBNIK-STODOŁY,"216"
19.0009910189332,50.1320597866117,"250190520",TYCHY,"255"
19.1554826354708,49.648496183551,"249190890",RADZIECHOWY,"395"
19.3743200058988,49.7158224761071,"249190870",ŚLEMIEŃ,"480"
19.0761711382434,50.4728176635534,"250190530",KATOWICE PYRZOWICE,"301"
19.4140063481181,49.6723104781427,"249190820",KOSZARAWA,"665"
19.0079770711719,49.425833397578,"249190850",RYCERKA GÓRNA,"720"
19.145406421699,49.4566372040856,"249190860",SOBLÓWKA,"620"
19.3268754010505,50.5875832431182,"250190540",MYSZKÓW,"310"
19.2626131941731,50.3836256728332,"250190550",ZĄBKOWICE,"309"
18.8079047869655,50.6952057652898,"250180580",DRONIOWICE,"270"
18.7741913564812,50.3812682526612,"250180610",WIESZOWA,"290"
19.1149874104978,49.5079587385993,"249190840",RAJCZA,"500"
18.1599060105025,50.0119046631769,"250189987",BORUCIN,"210"
18.6373798174638,50.0103594279724,"250189981",BORYNIA,"280"
18.915765251641,50.3548669652193,"250189975",BYTOM,"290"
19.5155496509164,50.3674690156229,"250199995",CHECHŁO,"320"
19.1862738452209,50.9527799568332,"250199986",CYKARZEW,"230"
18.7287587471641,50.3481804266335,"250189991",CZEKANÓW,"245"
18.6339805595285,50.2991927449366,"250189986",GLIWICE,"240"
18.7451938731464,49.7347758452884,"249189986",GOLESZÓW,"350"
14.7618849426757,52.059115353792,"252140140",KOSARZYN,"35"
15.3076584437322,52.0333200350287,"252150240",LASKI,"45"
14.9191006691797,52.0694583372131,"252140150",MASZEWO,"68"
15.1195041299707,51.0360473152141,"251150320",BIERNA,"267"
17.5445892146236,51.1188307634191,"251170270",BIERUTÓW,"141"
15.0825037794553,51.9571660868666,"251150010",BOBROWICE,"60"
14.6855972341997,51.718373991142,"251140030",BROŻEK (ZASIEKI),"85"
16.726173657721,51.2621477515094,"251160230",BRZEG DOLNY,"110"
17.1484225912085,51.4142554355355,"251170170",BRZEZIE,"105"
15.9020186956162,51.5454712002024,"251150120",BUCZYNA,"130"
16.4223298877106,51.0900885958874,"251160270",BUDZISZÓW WIELKI,"155"
17.496912495303,51.339519050524,"251170190",CHEŁSTÓW,"235"
15.9088484657399,51.43008522973,"251150150",CHOCIANÓW,"145"
15.9210113958631,51.2726421677725,"251150190",CHOJNÓW,"160"
16.6129815783136,51.4484252573958,"251160170",CHWAŁKOWICE,"178"
16.9763670856708,51.7424712548898,"251160070",CIOŁKOWO,"110"
15.874308317935,51.6228866700779,"251150090",GAWORZYCE,"140"
16.0952964287426,51.6692532427302,"251160080",GŁOGÓW,"75"
16.5493258694698,51.6649250670726,"251160090",GÓRA,"85"
15.4322241751509,51.028740409075,"251150340",GRYFÓW ŚLĄSKI,"325"
14.7104699192188,51.9703074328274,"251140010",GUBIN,"45"
15.7068223959575,51.2110296788756,"251150230",IWINY,"210"
16.1892341431536,51.0485898077269,"251160290",JAWOR,"191"
14.9166498210809,51.9280110856718,"251140020",KANIÓW,"65"
16.7482288566039,51.0330776897901,"251160310",KĄTY WROCŁAWSKIE,"140"
15.1862472167079,51.4136401770604,"251150140",KOŚCIELNA WIEŚ,"145"
17.4339511457359,51.8204476196016,"251170050",KOŹMIN WIELKOPOLSKI,"130"
17.4325522833744,51.7033166869685,"251170110",KROTOSZYN,"135"
16.8466066374937,51.871338037637,"251160050",KRZEMIENIEWO,"110"
15.2638704916714,51.0375297001121,"251150330",LEŚNA,"230"
17.0468320494672,51.2323117547177,"251170240",LIGOTA PIĘKNA,"145"
16.2169787711976,51.4047434701733,"251160190",LUBIN,"130"
15.5121735957647,51.010092757353,"251150350",LUBOMIERZ,"357"
14.7562300936677,51.5396552366086,"251140040",ŁĘKNICA,"150"
15.3680996508663,51.4895751525219,"251150130",ŁOZY,"125"
17.2834553923517,51.2986617976751,"251170230",ŁUCZYNA,"180"
16.4836449369544,51.2228552390861,"251160240",MALCZYCE,"115"
17.657095568178,51.4016280826248,"251170180",MIĘDZYBÓRZ,"165"
17.2772099764266,51.5110106264699,"251170140",MILICZ,"118"
15.7259087374582,51.7737182910937,"251150050",NOWA SÓL,"65"
15.3951851425825,51.1955635513767,"251150220",NOWOGRODZIEC,"205"
15.2585394565833,51.7960457388613,"251150030",NOWOGRÓD BOBRZAŃSKI,"105"
16.9181750248874,51.2965790171211,"251160220",OBORNIKI ŚLĄSKIE,"173"
17.6654311402066,51.5775218658813,"251170130",ODOLANÓW,"120"
16.4642481828937,51.6318345020761,"251160110",OSETNO,"87"
17.9243340431546,51.4282390237017,"251170160",OSTRZESZÓW,"195"
15.0441026172215,51.2563724124021,"251150210",PIEŃSK,"180"
15.597921775582,51.0612576798278,"251150310",PŁAWNA,"250"
15.4151435095019,51.3616297312866,"251150160",PRZEJĘSŁAW,"170"
18.1554378427663,51.0561867300268,"251180230",ROŻNÓW,"190"
16.2574893063931,51.5081608465602,"251160140",RUDNA,"110"
17.8503216531321,51.1437853291378,"251170260",RYCHTAL,"165"
15.1905165295919,51.1058340952925,"251150260",SIEKIERCZYN,"245"
17.3988252862873,51.8034705249056,"251170070",SKAŁÓW,"125"
14.9751010628018,51.3882371113482,"251140060",SOBOLICE,"152"
17.4502562938677,51.2334896466202,"251170250",SOKOŁOWICE,"160"
16.0089438097065,51.0711780448312,"251160280",STANISŁAWÓW,"410"
14.9920710916499,51.5190884929288,"251140050",STRASZÓW,"155"
16.8188009637389,51.3847988847591,"251160210",STRUPINA,"130"
15.537909517301,51.7018913169931,"251150070",STYPUŁÓW,"135"
15.0651180717183,51.0769039431959,"251150290",SULIKÓW,"214"
17.7179092145615,51.304710745876,"251170220",SYCÓW,"165"
16.4191089805376,51.4179797113804,"251160180",ŚCINAWA,"95"
15.2786381183096,51.003915027642,"251150370",ŚWIECIE,"300"
15.9027617539698,51.0128901396193,"251150360",ŚWIERZAWA,"299"
16.3096940679355,51.1533953327227,"251160250",TACZALIN,"155"
16.6152040825135,51.7586825176882,"251160060",TARNOWA ŁĄKA,"85"
17.0661419651704,51.320862042062,"251170210",TRZEBNICA,"157"
15.7507253336642,51.0902899567479,"251150280",TWARDOCICE,"251"
15.2158367836678,51.2891851481024,"251150170",WĘGLINIEC,"195"
16.7178134076656,51.6269482463715,"251160120",WIEWIERZ,"95"
17.9221881211919,51.0634443989201,"251170310",WŁOCHY,"180"
17.0457006489487,51.1160283790889,"251170280",WROCŁAW-OGRÓD BOTANICZNY,"120"
16.8825567667782,51.1465440708583,"251160260",WROCŁAW-STABŁOWICE,"115"
16.9476026615541,51.5573484340002,"251160130",WYDAWY,"90"
15.8659986940989,51.1895262002538,"251150240",ZAGRODNO,"190"
15.3406925704972,51.0137923615981,"251150390",ZŁOTNIKI LUBAŃSKIE,"372"
15.9319527407513,51.1272219701821,"251150270",ZŁOTORYJA,"205"
16.903260400202,51.4722684044022,"251160160",ŻMIGRÓD,"90"
16.7440410570035,50.509228916682,"250160410",BARDO,"321"
18.319197361384,50.9677781033316,"250180010",BĄKÓW,"230"
17.00634578975,50.2778603493325,"250170350",BIELICE,"685"
17.765122486549,50.9884487359597,"250170020",BIESTRZYKOWICE,"160"
16.1897021100048,50.7490565987491,"250160190",BOGUSZÓW-GORCE,"517"
16.4620474698412,50.8945609153564,"250160050",BOLESŁAWICE,"230"
16.0985122910222,50.92497183745,"250160030",BOLKÓW,"310"
16.9900473499503,50.8821569905809,"250160070",BORÓW,"145"
17.4778446705318,50.8654073322524,"250170050",BRZEG,"135"
15.9572409057849,50.7127965928958,"250150260",BUKÓWKA,"511"
16.646423946507,50.2944118221993,"250160550",BYSTRZYCA KŁODZKA,"365"
16.0700070563646,50.6709880938189,"250160290",CHEŁMSKO ŚLĄSKIE,"498"
16.4867541464012,50.4558222127434,"250160430",CHOCIESZÓW,"405"
15.7972611140813,50.9738415873649,"250150010",CHROŚNICA,"465"
15.9771838992138,50.8671639967798,"250150130",CIECHANOWICE,"405"
17.3147814892455,50.5921502776503,"250170170",CZARNOLAS,"230"
18.0868221548186,50.8738445337154,"250180050",DĘBINIEC,"185"
18.4376856161821,50.7263224860172,"250180110",DOBRODZIEŃ,"230"
16.2495475256136,50.9126624458211,"250160040",DOBROMIERZ,"275"
16.4175378746306,50.6149864210828,"250160340",DWORKI,"630"
16.6527514503273,50.7198626753885,"250160260",DZIERŻONIÓW,"260"
17.0842566324759,50.4114922068881,"250170290",DZIEWIĘTLICE,"241"
16.4205575774409,50.5308526161022,"250160380",GAJÓW,"425"
15.4012029604802,50.9322223737037,"250150070",GIERCZYN,"470"
17.8758876120066,50.3611597385514,"250170310",GŁOGÓWEK,"210"
16.1092037134716,50.8384944550168,"250160110",GOSTKÓW,"505"
17.1347597271128,50.5444363674491,"250170190",GOWOROWICE,"285"
18.2677140003962,50.7021706104332,"250180130",GRODZIEC,"190"
16.5733734518687,50.9678650874886,"250160020",IMBRAMOWICE,"180"
15.61277486979,50.8194244957344,"250150180",JAGNIĄTKÓW,"550"
15.5335194924359,50.954536839462,"250150040",JANICE,"445"
15.8890685837439,50.7281941290177,"250150230",JARKOWICE,"610"
17.4378569570334,50.2879955978248,"250170340",JARNOŁTÓWEK,"346"
16.349254531646,50.7184931981157,"250160220",JEDLINA-ZDRÓJ,"436"
15.9629216992518,50.9063532604839,"250150110",KACZORÓW,"469"
18.2785069986573,50.6014373971023,"250180160",KADŁUB-PIEC,"190"
16.8840686140793,50.2272993799231,"250160620",KAMIENICA,"682"
16.8980919251619,50.5424466547153,"250160390",KAMIENIEC ZĄBKOWICKI,"285"
16.0375940661137,50.7676054471694,"250160150",KAMIENNA GÓRA,"462"
15.5508248033737,50.8884171696122,"250150120",KOPANIEC,"505"
15.8241834168271,50.8035656783062,"250150190",KOWARY,"430"
17.9577934942395,50.4744453247962,"250170270",KRAPKOWICE,"180"
16.0658968163241,50.7494092481381,"250160180",KRZESZÓW,"455"
16.2219531104743,50.4380124030843,"250160450",KUDOWA-ZDRÓJ,"364"
17.8814411745562,50.8108788918427,"250170070",KUP,"155"
16.2938104226842,50.4051095779165,"250160470",LEWIN KŁODZKI,"465"
18.152905713457,50.4851097263889,"250180230",LIGOTA GÓRNA,"270"
16.4286595710632,50.7639932602631,"250160170",LUBACHÓW,"305"
17.5733312528877,50.9009034980963,"250170040",LUBICZ,"135"
16.1958654328725,50.8031940356919,"250160120",LUBOMIN,"467"
16.8389833176089,50.7910412236742,"250160140",ŁAGIEWNIKI,"180"
16.1756984832012,50.6623652057717,"250160310",MIEROSZÓW,"493"
16.7729654897328,50.2183246860897,"250160630",MIĘDZYGÓRZE,"800"
16.6707505453545,50.1532569518985,"250160650",MIĘDZYLESIE,"453"
16.5407445784281,50.3015123605913,"250160540",MŁOTY,"485"
16.6525913956615,50.8561925111476,"250160080",MYSŁAKÓW,"235"
15.782774757329,50.8499781808335,"250150140",MYSŁAKOWICE,"380"
16.8357770161255,50.7212869614908,"250160230",NIEMCZA,"220"
16.5710979019416,50.1603316539993,"250160640",NIEMOJÓW,"565"
16.5346717339632,50.5420528789936,"250160370",NOWA RUDA-SŁUPIEC,"405"
16.9666521285848,50.3038611045006,"250160570",NOWY GIERAŁTÓW,"605"
17.3502193944868,50.4856173203953,"250170230",NYSA,"190"
17.3157734492403,50.9406760696991,"250170030",OŁAWA,"130"
16.7345196334532,50.3562653570144,"250160510",OŁDRZYCHOWICE KŁODZKIE,"349"
16.6359467083911,50.644121886895,"250160320",OSTROSZOWICE,"373"
17.016667310789,50.4701288783946,"250170220",PACZKÓW,"220"
15.9112577537358,50.7397544609272,"250150240",PACZYN,"643"
16.3245775663735,50.4947309836504,"250160420",PASTERKA,"680"
15.6399592863525,50.9626417883073,"250150050",PILCHOWICE,"251"
16.7436289254142,50.6860167013043,"250160280",PIŁAWA GÓRNA,"320"
15.3039009464996,50.9435689768345,"250150030",POBIEDNA,"419"
16.7329593407608,50.4331260741321,"250160460",PODZAMEK,"400"
17.6929797911312,50.4633635799551,"250170260",POGÓRZE,"190"
16.5184376499876,50.4252962408708,"250160490",POLANICA-ZDRÓJ,"389"
15.6673439294547,50.7989923905444,"250150210",PRZESIEKA,"646"
17.166223842639,50.6892323202557,"250170120",PRZEWORNO,"180"
18.1252493268203,50.5999474958967,"250180150",RASZOWA,"180"
15.4489993305179,50.9517920646282,"250150060",RĘBISZÓW,"420"
17.9509154714806,50.5202947752151,"250170210",ROGÓW OPOLSKI,"176"
16.536646680763,50.7066235446775,"250160250",ROŚCISZÓW,"390"
14.8418919034157,50.8950674501228,"250140020",SIENIAWKA,"230"
17.7675239217404,50.8001796741506,"250170080",STARE SIOŁKOWICE,"145"
16.7380454940574,50.9054961367749,"250160060",SOBÓTKA,"175"
16.5400465330727,50.279366286529,"250160580",SPALONA,"780"
16.6648113273443,50.5772577433714,"250160350",SREBRNA GÓRA,"405"
15.5723923018972,50.9161880855227,"250150080",STARA KAMIENICA,"370"
16.8660919071816,50.3024937554404,"250160560",STRONIE ŚLĄSKIE,"502"
16.3563069757468,50.9618224915292,"250160010",STRZEGOM,"220"
18.3143034246514,50.5017468766093,"250180220",STRZELCE OPOLSKIE,"235"
17.0662265991117,50.7922689816301,"250170090",STRZELIN,"165"
18.2499765167078,50.8392828499138,"250180060",SZUMIRAD,"200"
17.612502480331,50.6810332604842,"250170150",SZYDŁOWIEC ŚLĄSKI,"155"
17.7258215905318,50.6058925289756,"250170180",SZYDŁÓW,"185"
18.0792059118225,50.7382360289201,"250180090",TURAWA,"170"
16.2416732773343,50.7127441178674,"250160240",UNISŁAW ŚLĄSKI,"565"
16.4391407474786,50.7026823030515,"250160270",WALIM,"489"
16.3236897261173,50.7706823345683,"250160160",WAŁBRZYCH,"520"
16.284173770841,50.7389392319712,"250160210",WAŁBRZYCH II,"500"
17.2037436394074,50.8087004032095,"250170060",WIĄZÓW,"150"
17.0453631311848,50.6842863489181,"250170130",WITOSTOWICE,"190"
15.9164097899887,50.9613240349715,"250150020",WOJCIESZÓW,"330"
14.9930045749748,50.9673625400289,"250140010",WYSZKÓW,"330"
16.3940749684428,50.3298681699588,"250160530",ZIELENIEC,"846"
17.7952849932319,50.4424138475988,"250170280",ZIELINA,"180"
17.0489621640112,50.6122717152445,"250170160",ZIĘBICE,"205"
16.8813996122597,50.453476060724,"250160440",ZŁOTY STOK,"320"
17.0527963599865,50.978339565097,"250170010",ŻÓRAWINA,"135"
17.5961143585918,50.4810463106664,"250170240",KORFANTÓW,"201"
15.5292610820901,50.834490398692,"250150150",SZKLARSKA PORĘBA,"648"
16.2076621993567,51.1925181143704,"351160415",LEGNICA,"122"
16.5347266579463,51.8355495081884,"351160418",LESZNO,"90"
16.8998933727376,51.1031925553029,"351160424",WROCŁAW,"120"
15.0262378797564,51.1356830344313,"351150405",ZGORZELEC,"203"
15.5246564548387,51.9299270206422,"351150400",ZIELONA GÓRA,"192"
15.7888130244518,50.9002527073601,"350150500",JELENIA GÓRA,"342"
16.6142253868935,50.4368912550532,"350160520",KŁODZKO,"356"
17.9688964271442,50.6269865925002,"350170530",OPOLE,"163"
15.7397091640474,50.7363692188902,"350150510",ŚNIEŻKA,"1603"
15.1113066336166,51.6526492413003,"251150080",GRABIK,"166"
17.4631098267556,51.4654284891183,"251170150",GRABOWNICA,"120"
17.3537401804192,51.0439695346948,"251170320",JELCZ-LASKOWICE,"134"
17.716705078683,51.0664803590294,"251170290",NAMYSŁÓW,"152"
16.0559843803151,51.5004410979427,"251160150",POLKOWICE DOLNE,"160"
17.18088722416,51.6971998591086,"251170090",SMOLICE,"109"
15.6774049949894,51.2763088061507,"251150180",TOMASZÓW BOLESŁAWIECKI,"186"
14.9806477616402,50.8996893553798,"250140030",BOGATYNIA,"290"
16.8907283983121,50.254695118061,"250160610",BOLESŁAWÓW,"602"
16.6332219538088,50.2497848328413,"250160590",DŁUGOPOLE-ZDRÓJ,"364"
17.0171828788689,50.7586396095604,"250170110",DOBROGOSZCZ,"175"
17.3871418150875,50.3022740783461,"250170330",GŁUCHOŁAZY,"348"
17.3882532929682,50.6765041034193,"250170140",GRODKÓW,"174"
15.4418990986439,50.823100018536,"250150170",JAKUSZYCE,"855"
15.7694286132437,50.7789461954562,"250150220",KARPACZ,"567"
16.8849390686846,50.345379639437,"250160520",LĄDEK-ZDRÓJ,"462"
17.1665007374345,50.4722079237332,"250170250",OTMUCHÓW,"212"
15.9480467420129,50.7267738374234,"250150250",PAPROTKI,"543"
16.5429431631046,50.8537358660108,"250160090",PSZENNO,"223"
16.3794569183395,50.4098684481705,"250160480",SŁOSZÓW,"556"
18.3637419224983,50.9045727160644,"250180030",STARE OLESNO,"224"
16.2412305241961,50.8066701001193,"250160130",SZCZAWNO-ZDRÓJ,"431"
15.3585326350272,50.8982807915944,"250150090",ŚWIERADÓW-ZDRÓJ,"499"
16.7927260337988,50.5753321546956,"250160360",TARNÓW,"296"
17.9285024881554,50.539432113933,"250170550",DĄBRÓWKA GÓRNA,"170"
17.602346496674,50.3089453619207,"250170530",PRUDNIK,"255"
17.7615976192357,50.3112557373492,"250170540",RACŁAWICE ŚLĄSKIE,"200"
15.6928463295908,50.7890380607002,"250150340",BOROWICE,"660"
15.6874457715826,50.8255906116332,"250150350",PODGÓRZYN,"385"
16.4195503448357,50.6251626511859,"250160730",ŚWIERKI,"610"
15.293492598961,51.6496579174347,"251150110",ŻAGAŃ,"96"
16.5525255662133,50.4305331870291,"250160840",SZALEJÓW GÓRNY,"335"
16.881581862057,51.1135402033735,"251160340",WROCŁAW-STRACHOWICE,"120"
15.3835046895719,50.9870211439508,"250150510",MIRSK,"338"
16.7498040702367,51.700281861721,"251169992",BOJANOWO,"105"
15.3634831164911,51.9144969720942,"251159984",BUCHAŁÓW,"120"
15.8358789279863,51.7270816531069,"251159989",BYTOM ODRZAŃSKI,"70"
16.4493149545923,51.5463789576009,"251169993",CHOBIENIA,"90"
18.0819845288731,50.6662157209605,"250189972",CHRZĄSTOWICE,"165"
15.6976001518727,50.8706786134659,"250159998",CIEPLICE ŚLĄSKIE-ZDRÓJ,"335"
17.7627150272071,51.5054678556904,"251179995",CZARNY LAS,"130"
17.4608136864027,51.7980077318179,"251179991",CZARNY SAD,"140"
15.624074183442,51.6516418112011,"251159998",DŁUGIE,"150"
16.3733365092459,50.686519192949,"250169990",GŁUSZYCA,"500"
16.8358441462104,50.9871170291868,"250169999",GNIECHOWICE,"145"
15.2916853647114,51.6625292454963,"251159985",GRYŻYCE,"95"
16.1391429248781,50.750113018755,"250169987",GRZĘDY,"510"
20.2499083967376,53.0162274594422,"253209990",DOZINY,"120"
20.1852777800178,53.2383333310977,"253200190",DZIAŁDOWO,"150"
20.6291052618568,53.058937462903,"253200220",GRUDUSK,"140"
19.8649144720838,53.1514283559264,"253199994",RUDA,"140"
19.625267596077,53.0156698164755,"253190280",SKRWILNO,"120"
20.1601146858627,53.3608783854538,"253200150",SŁAWKOWO,"175"
19.9017622109785,53.0621329183866,"253190270",ŻUROMIN,"135"
19.2402640925379,52.4921952958478,"252190080",BARUCHOWO,"80"
19.9000000000134,52.9666666710981,"252199990",BIEŻUŃ,"120"
23.0352744194483,52.6511371155554,"252230140",BOĆKI,"140"
20.6601471386934,52.5619151198272,"252200080",BORKOWO,"85"
22.8264687188681,52.7418738649647,"252220050",BRAŃSK,"125"
20.7097222200245,52.1397222210955,"252200190",BRWINÓW,"95"
18.9042792705468,52.5998369830784,"252189987",BRZEŚĆ KUJAWSKI,"85"
21.3892032266515,52.0478841422308,"252210230",CELESTYNÓW,"130"
19.0319153907657,52.4028868384787,"252190110",CHODECZ,"125"
22.4944825909485,52.6772057551367,"252220060",CIECHANOWIEC,"125"
20.6187708805194,52.8891343803012,"252209986",CIECHANÓW,"120"
20.6352124119645,52.5834382717996,"252200070",CIEKSYN,"85"
21.4435753992903,52.047931891477,"252219991",CZŁEKÓWKA,"130"
22.3377777800277,52.7975000009638,"252220040",CZYŻEW,"130"
21.4405063258467,52.1982928868436,"252210190",DĘBE WIELKIE,"120"
22.171737997552,52.0381342318638,"252220190",DOMANICE,"160"
19.4820964612906,52.5827486100027,"252190070",DUNINÓW,"55"
22.9166666699635,52.5666666707495,"252229991",DZIADKOWICE,"180"
20.3509804502278,52.3110975302635,"252200140",FAMUŁKI BROCHOWSKIE,"70"
19.7331149740697,52.400907931105,"252199991",GĄBIN,"100"
20.6896124214224,52.7881594449239,"252200040",GOŁOTCZYZNA,"105"
19.4597241576795,52.4252778541873,"252190090",GOSTYNIN,"90"
20.1994545916095,52.437663273608,"252200090",GRÓDKOWO,"100"
22.7313893165339,52.5808334251948,"252220070",GRODZISK,"155"
20.0281217014696,52.3415297893424,"252200130",IŁÓW,"80"
18.7609756885818,52.4263335921687,"252180160",IZBICA KUJAWSKA,"112"
22.0013941759703,52.3752888934534,"252220140",JARNICE,"130"
20.3500518090447,52.1717160512143,"252200180",KAWĘCZYN,"90"
23.3350220711435,52.5583777035161,"252230150",KLESZCZELE,"180"
21.1492140163432,52.3946358553698,"252219989",SŁUPNO,"95"
22.2918600984645,52.2983587370514,"252229994",KRYNICA,"160"
22.836878337326,52.4943496804628,"252229992",LACHÓWKA,"185"
18.9210132968476,52.7424518053352,"252189989",LUBANIE,"75"
22.3656028591092,52.5586004984281,"252220080",ŁAZÓW,"120"
19.9622524218946,52.1125784019539,"252190150",ŁOWICZ,"86"
20.6066625085183,52.292164123792,"252209990",ŁUBIEC,"80"
22.8805822191137,52.1222257352135,"252220170",MAKARÓWKA,"160"
21.4470935079979,52.3984537542859,"252219996",MIĄSE,"105"
20.3010132406264,52.0829770957633,"252209994",MIEDNIEWICE,"100"
19.9361058305434,52.6213246887966,"252190060",MIKOŁAJEWO,"145"
19.5546420168651,52.7649183998634,"252190050",MOCHOWO,"110"
22.5099904951011,52.212453774628,"252220160",MORDY,"160"
21.3886175291267,52.5099846670918,"252210090",NIEGÓW,"90"
22.7,52.2666666708497,"252229993",NIEMOJKI,"150"
20.20458743499,52.1515594961832,"252209992",NOWA SUCHA,"85"
20.629811836592,52.6563067540322,"252209987",NOWE MIASTO,"102"
